# time [h]	voltage [V]
12.87722222	1.40960000
12.87861111	1.40990000
12.88000000	1.40990000
12.88138889	1.41020000
12.88277778	1.41050000
12.88416667	1.41090000
12.88555556	1.41090000
12.88694444	1.41120000
12.88833333	1.41150000
12.88972222	1.41180000
12.89111111	1.41210000
12.89250000	1.41240000
12.89388889	1.41240000
12.89527778	1.41270000
12.89666667	1.41300000
12.89805556	1.41330000
12.89944444	1.41360000
12.90083333	1.41400000
12.90222222	1.41430000
12.90361111	1.41430000
12.90500000	1.41460000
12.90638889	1.41490000
12.90777778	1.41520000
12.90916667	1.41550000
12.91055556	1.41550000
12.91194444	1.41580000
12.91333333	1.41610000
12.91472222	1.41640000
12.91611111	1.41670000
12.91750000	1.41670000
12.91888889	1.41710000
12.92027778	1.41740000
12.92166667	1.41770000
12.92305556	1.41800000
12.92444444	1.41830000
12.92583333	1.41830000
12.92722222	1.41860000
12.92861111	1.41920000
12.93000000	1.41950000
12.93138889	1.41950000
12.93277778	1.41980000
12.93416667	1.42020000
12.93555556	1.42050000
12.93694444	1.42080000
12.93833333	1.42110000
12.93972222	1.42140000
12.94111111	1.42140000
12.94250000	1.42170000
12.94388889	1.42200000
12.94527778	1.42230000
12.94666667	1.42230000
12.94805556	1.42260000
12.94944444	1.42290000
12.95083333	1.42330000
12.95222222	1.42360000
12.95361111	1.42390000
12.95500000	1.42390000
12.95638889	1.42420000
12.95777778	1.42450000
12.95916667	1.42450000
12.96055556	1.42480000
12.96194444	1.42510000
12.96333333	1.42540000
12.96472222	1.42570000
12.96611111	1.42600000
12.96750000	1.42640000
12.96888889	1.42640000
12.97027778	1.42670000
12.97166667	1.42700000
12.97305556	1.42700000
12.97444444	1.42730000
12.97583333	1.42760000
12.97722222	1.42790000
12.97861111	1.42820000
12.98000000	1.42820000
12.98138889	1.42850000
12.98277778	1.42880000
12.98416667	1.42910000
12.98555556	1.42950000
12.98694444	1.42950000
12.98833333	1.43070000
12.98972222	1.43070000
12.99111111	1.43070000
12.99250000	1.43070000
12.99388889	1.43100000
12.99527778	1.43130000
12.99666667	1.43160000
12.99805556	1.43190000
12.99944444	1.43190000
13.00083333	1.43220000
13.00222222	1.43260000
13.00361111	1.43260000
13.00500000	1.43290000
